lat lon wh tt qc back ws
-35.60157 154.36566 2.611999988555908 12175.372466995846 1.0 9.575 13.135000228881836
-35.102386 154.06357 2.746000051498413 12188.2658711751 1.0 10.58 9.510000228881836
-35.39308 154.61307 4.339000225067139 12192.82632071036 1.0 9.605 13.024999618530273
-35.26757 154.34354 4.7204999923706055 12205.120105342125 1.0 8.625 16.579998016357422
-35.208405 154.8771 2.4060001373291016 12209.680693359347 1.0 11.494999 6.375
-35.477985 154.59528 4.207000255584717 12221.974419849575 1.0 9.599999 13.039999961853027
-35.717583 154.83005 2.991000175476074 12238.828785807244 1.0 9.424999 13.674999237060547
-35.709686 154.1966 3.1020002365112305 12239.428355125128 1.0 9.41 13.729999542236328
-35.27009 154.16663 1.8050000667572021 12268.57632450806 1.0 11.66 5.920000076293945
-35.346943 154.78514 1.5780000686645508 12273.136840006453 1.0 11.63 6.0
-35.490746 154.41159 4.625 12285.4305804217 1.0 9.23 14.385000228881836
-35.02763 154.97217 2.0300002098083496 12289.99122016062 1.0 11.49 6.389999866485596
-35.7079 154.63852 2.489000082015991 12302.284949905938 1.0 10.7 9.079999923706055
-35.651665 154.35915 2.9170000553131104 12319.139316993998 1.0 11.625 6.010000228881836
-35.084045 154.04321 2.890500068664551 12332.03272942442 1.0 9.965 11.719999313354492
-35.48153 154.6324 2.952500104904175 12336.593166051782 1.0 10.67 9.1899995803833
-35.21017 154.84981 4.615000247955322 12353.447524594958 1.0 9.805 12.299999237060547
-35.505184 154.54285 1.5090000629425049 12365.741255967878 1.0 10.985001 8.074999809265137
-35.680096 154.82034 2.121000051498413 12382.595624999958 1.0 10.58 9.510000228881836
-35.708855 154.16504 1.6095000505447388 12383.195195538574 1.0 11.424999 6.590000152587891
-35.511513 154.4268 3.1450002193450928 12400.049454470049 1.0 9.74 12.539999961853027
-35.490837 154.33047 1.943000078201294 12429.197557101725 1.0 10.67 9.1899995803833
-35.11367 154.9412 2.1554999351501465 12433.758191731758 1.0 10.805 8.710000038146973
-35.572807 154.66014 2.202000141143799 12446.051915351069 1.0 10.679999 9.149999618530273
-35.817654 154.89156 2.13100004196167 12462.906278211856 1.0 11.844999 5.449999809265137
-35.491158 154.18857 1.7610000371932983 12463.50579418044 1.0 12.53 4.110000133514404
-35.495224 154.70729 0.815000057220459 12560.670811993652 1.0 12.03 5.029999732971191
-35.01183 154.02074 4.871000289916992 12572.966223596595 1.0 9.21 14.460000038146973
-35.419 154.52405 1.5285000801086426 12577.526620912948 1.0 12.315001 4.470000267028809
